id,itemTime,language,trial,antonymPair,scenarioLabel,expressionLabel,expression,predicateType,minValue,maxValue,startingValue,answer,naturalness,RT,engagement,difficulty,comments
A7KLTVEIASF4J:3Z4XG4ZF49ZWIPJK8GET5YQ3VCAX85,1459371314689,english,2,long,movie,neither P nor not-P,neither long nor not long,individual,50,240,226,107,4,6789,6,3,
A7KLTVEIASF4J:3Z4XG4ZF49ZWIPJK8GET5YQ3VCAX85,1459371322381,english,3,full,band,not-P ,not full,stage,0,1200,888,234,4,7691,6,3,
A7KLTVEIASF4J:3Z4XG4ZF49ZWIPJK8GET5YQ3VCAX85,1459371357401,english,4,fast,car,not-Q,not slow,stage,0,120,47,67,5,35018,6,3,
A7KLTVEIASF4J:3Z4XG4ZF49ZWIPJK8GET5YQ3VCAX85,1459371369521,english,5,expensive,laptop,P,expensive,individual,50,4000,1723,1891,4,12119,6,3,
A7KLTVEIASF4J:3Z4XG4ZF49ZWIPJK8GET5YQ3VCAX85,1459371376860,english,6,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,95,73,4,7338,6,3,
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389138821,English,1,expensive,laptop,P,expensive,individual,50,4000,357,997,7,21268,9,0,Thanks!
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389163502,English,2,full,band,neither Q nor not-Q,neither empty nor not empty,stage,0,1200,814,347,1,24677,9,0,Thanks!
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389182778,English,3,fast,car,neither P nor Q,neither fast nor slow,stage,0,120,22,30,2,19274,9,0,Thanks!
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389196345,English,4,tall,US male,not-Q,not short,individual,48,96,74,72,6,13564,9,0,Thanks!
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389216504,English,5,hot,bath,Q,cold,stage,32,212,32,76,7,20157,9,0,Thanks!
A11ANA7JWRJUZG:31QNSG6A5S123ADTQ3AVBZDFTJ587V,1459389243087,English,6,long,movie,P and not-P,long and not long,individual,50,240,205,74,1,26580,9,0,Thanks!
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388548677,English,1,long,movie,Q and not-Q,short and not short,individual,50,240,161,109,2,23687,10,2,
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388558186,English,2,expensive,laptop,P,expensive,individual,50,4000,3314,1182,6,9502,10,2,
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388567352,English,3,tall,US male,not-Q,not short,individual,48,96,93,72,3,9164,10,2,
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388576265,English,4,fast,car,neither P nor not-P,neither fast nor not fast,stage,0,120,70,60,1,8909,10,2,
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388585914,English,5,full,band,P and not-P,full and not full,stage,0,1200,99,140,1,9645,10,2,
A866XBRBFNHXM:3JJVG1YBEC56I4XH5MF84HPKAJV5BC,1459388597632,English,6,hot,bath,Q,cold,stage,32,212,140,70,6,11713,10,2,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394246192,English,1,full,band,Q,empty,stage,0,1200,21,0,1,11630,7,3,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394258578,English,2,fast,car,Q and not-Q,slow and not slow,stage,0,120,113,30,1,12385,7,3,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394265840,English,3,expensive,laptop,P and not-P,expensive and not expensive,individual,50,4000,1532,811,1,7261,7,3,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394275658,English,4,tall,US male,not-P ,not tall,individual,48,96,75,66,7,9816,7,3,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394287907,English,5,long,movie,neither Q nor not-Q,neither short nor not short,individual,50,240,100,105,1,12248,7,3,
A2A96OIJVXFUTG:3ZDAD0O1T2LFG9B8BEPOWUMQ9P7XT6,1459394296795,English,6,hot,bath,neither P nor not-P,neither hot nor not hot,stage,32,212,131,110,2,8886,7,3,
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371213074,English,1,tall,US male,P and not-P,tall and not tall,individual,48,96,54,67,2,15675,8,1,no
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371227357,English,2,long,movie,Q and not-Q,short and not short,individual,50,240,173,80,3,14278,8,1,no
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371242547,English,3,expensive,laptop,Q,cheap,individual,50,4000,2589,497,7,15188,8,1,no
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371260187,English,4,fast,car,not-Q,not slow,stage,0,120,31,45,1,17636,8,1,no
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371270004,English,5,hot,bath,not-P ,not hot,stage,32,212,117,51,7,9811,8,1,no
AXTDJ9QVJRSLO:3OLF68YTNA9T1RLE5KSLVIWRHVFAFW,1459371292860,English,6,full,band,neither P nor not-P,neither full nor not full,stage,0,1200,725,555,1,22849,8,1,no
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459373657534,English,1,full,band,P and not-P,full and not full,stage,0,1200,440,922,1,40207,7,4,
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459373690021,English,2,hot,bath,neither P nor Q,neither hot nor cold,stage,32,212,61,72,6,32485,7,4,
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459374294429,English,3,long,movie,neither P nor not-P,neither long nor not long,individual,50,240,217,110,1,604406,7,4,
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459374308248,English,4,tall,US male,neither Q nor not-Q,neither short nor not short,individual,48,96,95,66,1,13816,7,4,
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459374321865,English,5,fast,car,Q and not-Q,slow and not slow,stage,0,120,33,29,1,13616,7,4,
AKSJ3C5O3V9RB:34X6J5FLPU61T9ERD6GS0G3OEKHQJL,1459374364539,English,6,expensive,laptop,P,expensive,individual,50,4000,3898,1518,7,42672,7,4,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373581769,Hindi,1,hot,bath,not-P ,not hot,stage,32,212,190,80,6,19345,10,5,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373605211,Hindi,2,long,movie,Q and not-Q,short and not short,individual,50,240,225,115,2,23439,10,5,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373627635,Hindi,3,full,band,neither Q nor not-Q,neither empty nor not empty,stage,0,1200,308,500,1,22422,10,5,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373646612,Hindi,4,expensive,laptop,not-Q,not cheap,individual,50,4000,3868,2006,7,18976,10,5,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373662064,Hindi,5,fast,car,Q,slow,stage,0,120,3,20,6,15451,10,5,
A23FORY3OU7Y7B:3DR23U6WE6M6A9KRG9ZW851JTJLTEI,1459373677474,Hindi,6,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,71,69,5,15409,10,5,
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370821018,English,1,tall,US male,not-Q,not short,individual,48,96,86,75,2,10297,5,5,No
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370833693,English,2,fast,car,P and not-P,fast and not fast,stage,0,120,89,59,2,12670,5,5,No
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370846129,English,3,full,band,neither P nor Q,neither full nor empty,stage,0,1200,764,606,3,12429,5,5,No
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370856452,English,4,expensive,laptop,neither P nor not-P,neither expensive nor not expensive,individual,50,4000,3386,609,3,10318,5,5,No
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370861655,English,5,long,movie,not-P ,not long,individual,50,240,130,80,2,5200,5,5,No
A31ZQLN5HTZZOS:3BXQMRHWK06JMARTXCDPQ9SULZIUMY,1459370867480,English,6,hot,bath,P,hot,stage,32,212,121,130,7,5824,5,5,No
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386094110,English,1,expensive,laptop,neither P nor Q,neither expensive nor cheap,individual,50,4000,1957,800,5,42109,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386131108,English,2,long,movie,P and not-P,long and not long,individual,50,240,212,150,2,36984,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386145729,English,3,tall,US male,Q,short,individual,48,96,95,65,7,14602,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386165246,English,4,full,band,Q and not-Q,empty and not empty,stage,0,1200,610,600,1,19493,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386195580,English,5,hot,bath,neither P nor not-P,neither hot nor not hot,stage,32,212,190,120,3,30326,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3HMBHM8HJLKRD:3OUYGIZWR869RRCQRLRXI6YIAFZ0P7,1459386212370,English,6,fast,car,not-Q,not slow,stage,0,120,74,70,5,16782,8,8,"I had no problems of which I was aware.

Thanks for letting me participate. Thanks, too, for adding to our body of knowledge."
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459370975841,English,1,full,band,Q,empty,stage,0,1200,994,101,4,23096,7,3,
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459370988457,English,2,expensive,laptop,P,expensive,individual,50,4000,865,1034,5,12614,7,3,
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459371004339,English,3,hot,bath,neither Q nor not-Q,neither cold nor not cold,stage,32,212,64,68,6,15881,7,3,
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459371012442,English,4,fast,car,neither P nor Q,neither fast nor slow,stage,0,120,65,49,4,8101,7,3,
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459371023207,English,5,long,movie,Q and not-Q,short and not short,individual,50,240,124,120,2,10765,7,3,
A3N8JP3QR3VPE8:3FTYUGLFSVTZX1V1JI6EZ7DKD4Y5DA,1459371031518,English,6,tall,US male,P and not-P,tall and not tall,individual,48,96,59,67,2,8310,7,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459345917518,English,1,tall,US male,Q,short,individual,48,96,82,56,5,35719,4,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459345945199,English,2,hot,bath,not-P ,not hot,stage,32,212,125,75,6,27677,4,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459345975362,English,3,long,movie,P and not-P,long and not long,individual,50,240,185,105,1,30161,4,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459346003249,English,4,fast,car,neither P nor not-P,neither fast nor not fast,stage,0,120,101,70,1,27882,4,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459346024394,English,5,expensive,laptop,neither Q nor not-Q,neither cheap nor not cheap,individual,50,4000,619,525,1,21142,4,3,
A39OBMGPC1917V:32XVDSJFP05A2YIRES3JKQX226NM2S,1459346058062,English,6,full,band,P,full,stage,0,1200,959,975,7,33666,4,3,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371326967,English,1,expensive,laptop,Q,cheap,individual,50,4000,1250,297,6,11576,4,1,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371335222,English,2,hot,bath,neither Q nor not-Q,neither cold nor not cold,stage,32,212,36,92,4,8242,4,1,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371350393,English,3,tall,US male,neither P nor not-P,neither tall nor not tall,individual,48,96,86,64,5,15164,4,1,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371360450,English,4,full,band,neither P nor Q,neither full nor empty,stage,0,1200,64,668,5,10050,4,1,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371366956,English,5,long,movie,not-P ,not long,individual,50,240,178,118,4,6498,4,1,
ADKSME3J8B0PA:3ZY8KE4ISKBAK4ELUVUB34EI97OVQB,1459371382790,English,6,fast,car,not-Q,not slow,stage,0,120,98,78,5,15829,4,1,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375250617,English,1,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,79,69,4,12174,8,2,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375261536,English,2,expensive,laptop,P and not-P,expensive and not expensive,individual,50,4000,1764,668,2,10917,8,2,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375280201,English,3,full,band,neither Q nor not-Q,neither empty nor not empty,stage,0,1200,1039,9,1,18663,8,2,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375285120,English,4,long,movie,Q,short,individual,50,240,173,84,7,4918,8,2,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375293800,English,5,fast,car,not-P ,not fast,stage,0,120,83,21,6,8678,8,2,
A1UX7ILLQ4SYGB:34YB12FSQZW0HSQYD7O8MUR3CR6MGT,1459375307708,English,6,hot,bath,Q and not-Q,cold and not cold,stage,32,212,207,79,3,13907,8,2,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388735056,English,1,expensive,laptop,P,expensive,individual,50,4000,3299,492,7,31297,9,4,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388756241,English,2,hot,bath,P and not-P,hot and not hot,stage,32,212,95,92,5,21185,9,4,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388777763,English,3,fast,car,not-Q,not slow,stage,0,120,8,54,3,21522,9,4,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388832242,English,4,full,band,neither Q nor not-Q,neither empty nor not empty,stage,0,1200,481,826,2,54479,9,4,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388847235,English,5,tall,US male,Q and not-Q,short and not short,individual,48,96,73,68,3,14993,9,4,
A1VE65NV0B6E2Y:3EKVH9QMEZC7Y4CE1Z4G10A8TUGD2Q,1459388869950,English,6,long,movie,Q,short,individual,50,240,105,90,7,22714,9,4,
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348666947,English,1,long,movie,neither P nor not-P,neither long nor not long,individual,50,240,107,100,2,29843,10,6,none
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348686227,English,2,full,band,Q,empty,stage,0,1200,730,0,6,19270,10,6,none
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348698084,English,3,hot,bath,P and not-P,hot and not hot,stage,32,212,198,75,2,11857,10,6,none
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348721107,English,4,tall,US male,neither Q nor not-Q,neither short nor not short,individual,48,96,60,68,2,23023,10,6,none
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348732827,English,5,fast,car,Q and not-Q,slow and not slow,stage,0,120,5,45,2,11720,10,6,none
A11S8IAAVDXCUS:3COPXFW7XCKB4HJUVE1F1QDROBLKP9,1459348755942,English,6,expensive,laptop,neither P nor Q,neither expensive nor cheap,individual,50,4000,786,520,6,23115,10,6,none
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375653730,english,1,full,band,neither P nor Q,neither full nor empty,stage,0,1200,298,800,3,52301,5,5,"
no"
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375675833,english,2,hot,bath,Q and not-Q,cold and not cold,stage,32,212,115,80,1,22086,5,5,"
no"
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375692695,english,3,tall,US male,neither P nor not-P,neither tall nor not tall,individual,48,96,85,70,4,16859,5,5,"
no"
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375712160,english,4,long,movie,neither Q nor not-Q,neither short nor not short,individual,50,240,111,120,3,19465,5,5,"
no"
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375731844,english,5,fast,car,not-P ,not fast,stage,0,120,102,30,4,19684,5,5,"
no"
A1IUC18GNRK9K7:37TD41K0AIHQYBNYVIOB8C5U6OWSC1,1459375746311,english,6,expensive,laptop,P,expensive,individual,50,4000,3855,1108,7,14467,5,5,"
no"
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349509236,english,1,long,movie,neither P nor not-P,neither long nor not long,individual,50,240,227,108,1,21622,10,6,
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349522125,english,2,hot,bath,Q,cold,stage,32,212,203,44,7,12888,10,6,
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349571484,english,3,full,band,neither P nor Q,neither full nor empty,stage,0,1200,1030,958,7,49358,10,6,
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349580638,english,4,tall,US male,Q and not-Q,short and not short,individual,48,96,75,67,1,9153,10,6,
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349594560,english,5,fast,car,P,fast,stage,0,120,6,95,7,13921,10,6,
A26M997VYVK0E6:33NF62TLXKAFI6GW01WV4URFFCFKJ9,1459349685285,english,6,expensive,laptop,P and not-P,expensive and not expensive,individual,50,4000,1280,407,1,90724,10,6,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374077710,English,1,expensive,laptop,P and not-P,expensive and not expensive,individual,50,4000,2886,2002,5,3341,8,0,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374080363,English,2,long,movie,neither Q nor not-Q,neither short nor not short,individual,50,240,92,159,5,2649,8,0,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374082510,English,3,fast,car,neither P nor not-P,neither fast nor not fast,stage,0,120,70,55,4,2146,8,0,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374085631,English,4,hot,bath,not-P ,not hot,stage,32,212,68,152,6,3119,8,0,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374089125,English,5,full,band,Q,empty,stage,0,1200,1134,569,4,3489,8,0,
APHNYDGTCRN3O:3UOUJI6MTEMUGMQXBJFY1Q8SS32UXI,1459374095157,English,6,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,93,68,4,6031,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349234794,English,1,hot,bath,P,hot,stage,32,212,95,95,7,10854,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349250779,English,2,expensive,laptop,neither Q nor not-Q,neither cheap nor not cheap,individual,50,4000,3967,800,2,15979,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349260214,English,3,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,74,69,5,9431,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349277478,English,4,full,band,neither P nor not-P,neither full nor not full,stage,0,1200,589,800,2,17260,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349285801,English,5,fast,car,not-P ,not fast,stage,0,120,32,35,3,8318,8,0,
AHDBHMH3AY1V2:3KMS4QQVK3YZD4U0HB5APWZNM5YKF6,1459349298393,English,6,long,movie,Q,short,individual,50,240,70,70,6,12589,8,0,
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400049583,English,1,full,band,P,full,stage,0,1200,516,1200,7,15501,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400063018,English,2,long,movie,not-P ,not long,individual,50,240,225,79,6,13420,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400078249,English,3,fast,car,neither Q nor not-Q,neither slow nor not slow,stage,0,120,86,40,4,15231,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400089136,English,4,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,82,68,7,10887,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400102064,English,5,expensive,laptop,Q,cheap,individual,50,4000,2798,187,7,12928,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A33QI63NVR8CUO:3WOKGM4L72OR6R0PCLEIT6TS0A7O0I,1459400115848,English,6,hot,bath,not-Q,not cold,stage,32,212,63,73,7,13784,9,0,"I was a bit confused at first by what you meant by ""how natural it sounds"""
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349374507,English,1,fast,car,Q and not-Q,slow and not slow,stage,0,120,47,30,2,26897,8,3,
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349384821,English,2,expensive,laptop,Q,cheap,individual,50,4000,1418,863,7,10282,8,3,
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349402317,English,3,tall,US male,neither P nor not-P,neither tall nor not tall,individual,48,96,49,69,7,17493,8,3,
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349433750,English,4,full,band,neither P nor Q,neither full nor empty,stage,0,1200,866,707,5,31401,8,3,
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349456641,English,5,long,movie,not-P ,not long,individual,50,240,221,91,6,22888,8,3,
A1FGKIKJYSL1MI:3NKQQ8O39ZDGIGLGKJEM7J50CJHUD3,1459349479405,English,6,hot,bath,P and not-P,hot and not hot,stage,32,212,142,107,2,22764,8,3,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384902042,English,1,long,movie,P,long,individual,50,240,231,160,5,21411,8,2,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384925767,English,2,expensive,laptop,neither P nor Q,neither expensive nor cheap,individual,50,4000,3668,613,6,23720,8,2,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384947348,English,3,hot,bath,Q and not-Q,cold and not cold,stage,32,212,154,98,6,21576,8,2,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384966323,English,4,full,band,not-Q,not empty,stage,0,1200,776,758,2,18970,8,2,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384977058,English,5,tall,US male,neither Q nor not-Q,neither short nor not short,individual,48,96,73,65,1,10727,8,2,
A2LB3QGBURJTOG:32XVDSJFP05A2YIRES3JKQX2286M2F,1459384989871,English,6,fast,car,not-P ,not fast,stage,0,120,38,35,3,12807,8,2,
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373600709,English,1,fast,car,not-P ,not fast,stage,0,120,105,25,6,23622,9,2,Great study.
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373615730,English,2,long,movie,not-Q,not short,individual,50,240,196,130,6,15020,9,2,Great study.
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373635390,English,3,hot,bath,Q,cold,stage,32,212,93,65,7,19658,9,2,Great study.
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373652611,English,4,tall,US male,P and not-P,tall and not tall,individual,48,96,89,72,1,17220,9,2,Great study.
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373666666,English,5,full,band,P,full,stage,0,1200,994,1200,7,14053,9,2,Great study.
A28RX7L0QZ993M:30OG32W0SVJ8FWF7JDDKZ6VR41YNEA,1459373691011,English,6,expensive,laptop,Q and not-Q,cheap and not cheap,individual,50,4000,2696,580,1,24344,9,2,Great study.
A4T50ODN6SGNR:3I0BTBYZAYT3054RI8NGVXRUEK20Y1,1459387159589,English,1,tall,US male,neither P nor Q,neither tall nor short,individual,48,96,71,69,6,14920,9,1,I like this study! More studies like this would be great to have!
A4T50ODN6SGNR:3I0BTBYZAYT3054RI8NGVXRUEK20Y1,1459387180327,English,2,expensive,laptop,neither P nor not-P,neither expensive nor not expensive,individual,50,4000,519,599,1,20736,9,1,I like this study! More studies like this would be great to have!
A4T50ODN6SGNR:3I0BTBYZAYT3054RI8NGVXRUEK20Y1,1459387217910,English,3,full,band,P,full,stage,0,1200,1051,1189,7,37580,9,1,I like this study! More studies like this would be great to have!
A4T50ODN6SGNR:3I0BTBYZAYT3054RI8NGVXRUEK20Y1,1459387244572,English,4,long,movie,not-Q,not short,individual,50,240,197,126,5,26657,9,1,I like this study! More studies like this would be great to have!
A4T50ODN6SGNR:3I0BTBYZAYT3054RI8NGVXRUEK20Y1,1459387264484,English,5,fast,car,neither Q nor not-Q,neither slow nor not slow,stage,0,120,102,32,1,19910,9,1,I like this study! More studies like this would be great to have!
